localhost:9200/cloplag_lo_lmjelinekmercer/src, norm: 2, 4-ngram = false, DFS=false
intersection$test_1_artifice_no_krakatau$Intersection.java,4
intersection$test_1_artifice_no_procyon$Intersection.java,4
intersection$test_1_artifice_pg_krakatau$Intersection.java,5
intersection$test_1_artifice_pg_procyon$Intersection.java,4
kaprekar$0_orig$Kaprekar_Transformation.java,7
kaprekar$1_artifice$Kaprekar_Transformation.java,6
kaprekar$test_0_orig_no_krakatau$Kaprekar_Transformation.java,8
kaprekar$test_0_orig_no_procyon$Kaprekar_Transformation.java,6
kaprekar$test_0_orig_pg_krakatau$Kaprekar_Transformation.java,9
kaprekar$test_0_orig_pg_procyon$Kaprekar_Transformation.java,6
kaprekar$test_1_artifice_no_krakatau$Kaprekar_Transformation.java,9
kaprekar$test_1_artifice_no_procyon$Kaprekar_Transformation.java,6
kaprekar$test_1_artifice_pg_krakatau$Kaprekar_Transformation.java,9
kaprekar$test_1_artifice_pg_procyon$Kaprekar_Transformation.java,6
queens$0_orig$EightQueens.java,6
queens$1_artifice$EightQueens.java,6
queens$test_0_orig_no_krakatau$EightQueens.java,7
queens$test_0_orig_no_procyon$EightQueens.java,5
queens$test_0_orig_pg_krakatau$EightQueens.java,5
queens$test_0_orig_pg_procyon$EightQueens.java,5
queens$test_1_artifice_no_krakatau$EightQueens.java,7
queens$test_1_artifice_no_procyon$EightQueens.java,5
queens$test_1_artifice_pg_krakatau$EightQueens.java,5
queens$test_1_artifice_pg_procyon$EightQueens.java,5
SqrtAlgorithm$0_orig$SqrtAlgorithm.java,9
SqrtAlgorithm$1_artifice$SqrtAlgorithm.java,9
SqrtAlgorithm$test_0_orig_no_krakatau$SqrtAlgorithm.java,9
SqrtAlgorithm$test_0_orig_no_procyon$SqrtAlgorithm.java,9
SqrtAlgorithm$test_0_orig_pg_krakatau$SqrtAlgorithm.java,9
SqrtAlgorithm$test_0_orig_pg_procyon$SqrtAlgorithm.java,9
SqrtAlgorithm$test_1_artifice_no_krakatau$SqrtAlgorithm.java,9
SqrtAlgorithm$test_1_artifice_no_procyon$SqrtAlgorithm.java,9
SqrtAlgorithm$test_1_artifice_pg_krakatau$SqrtAlgorithm.java,9
SqrtAlgorithm$test_1_artifice_pg_procyon$SqrtAlgorithm.java,9
square$0_orig$MagicSquare.java,6
square$1_artifice$MagicSquare.java,4
square$test_0_orig_no_krakatau$MagicSquare.java,2
square$test_0_orig_no_procyon$MagicSquare.java,5
square$test_0_orig_pg_krakatau$MagicSquare.java,3
square$test_0_orig_pg_procyon$MagicSquare.java,4
square$test_1_artifice_no_krakatau$MagicSquare.java,2
square$test_1_artifice_no_procyon$MagicSquare.java,5
square$test_1_artifice_pg_krakatau$MagicSquare.java,3
square$test_1_artifice_pg_procyon$MagicSquare.java,4
triangle$0_orig$PointInTriangle.java,10
triangle$1_artifice$PointInTriangle.java,10
triangle$test_0_orig_no_krakatau$PointInTriangle.java,10
triangle$test_0_orig_no_procyon$PointInTriangle.java,9
triangle$test_0_orig_pg_krakatau$PointInTriangle.java,10
triangle$test_0_orig_pg_procyon$PointInTriangle.java,9
triangle$test_1_artifice_no_krakatau$PointInTriangle.java,10
triangle$test_1_artifice_no_procyon$PointInTriangle.java,8
triangle$test_1_artifice_pg_krakatau$PointInTriangle.java,10
triangle$test_1_artifice_pg_procyon$PointInTriangle.java,8
union$0_orig$Union.java,5
union$1_artifice$Union.java,4
union$test_0_orig_no_krakatau$Union.java,5
union$test_0_orig_no_procyon$Union.java,4
union$test_0_orig_pg_krakatau$Union.java,5
union$test_0_orig_pg_procyon$Union.java,3
union$test_1_artifice_no_krakatau$Union.java,5
union$test_1_artifice_no_procyon$Union.java,3
union$test_1_artifice_pg_krakatau$Union.java,5
union$test_1_artifice_pg_procyon$Union.java,3
