lmdirichlet_1000,0.843
lmdirichlet_1500,0.837
lmdirichlet_2000,0.84
lmdirichlet_2500,0.844
lmdirichlet_3000,0.842
lmdirichlet_500,0.845
lmdirichlet_100,0.841
lmdirichlet_200,0.844
lmdirichlet_300,0.843
lmdirichlet_400,0.844
