jkws,1.0,0.9,1.0,0.6,0.4,1.0,0.6,1.0,1.0,0.4,1.0,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,0.9,0.4,0.6,1.0,0.4,0.6,0.6,1.0,1.0,0.7,1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,0.5,0.6,0.5,0.9,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.6,0.4,0.9,1.0,1.0,0.4,0.6,1.0,0.8,0.6,0.9,1.0,0.5,0.4,1.0,1.0,0.7,0.6,0.4,1.0,0.5,0.6,0.8,1.0,0.4,0.4,0.4,0.5,1.0,0.6,
j,0.8,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.7,0.8,0.9,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.8,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,0.8,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.8,0.8,0.8,0.4,1.0,1.0,0.5,
djpw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.8,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.8,1.0,0.9,0.8,0.4,1.0,1.0,0.5,
djkws,1.0,0.9,1.0,0.6,0.4,1.0,0.6,1.0,1.0,0.4,1.0,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,0.9,0.4,0.6,1.0,0.4,0.5,0.6,1.0,1.0,0.7,1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,0.5,0.6,0.5,0.9,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.5,0.4,0.9,1.0,1.0,0.4,0.6,1.0,0.8,0.6,0.9,1.0,0.5,0.4,1.0,1.0,0.7,0.6,0.4,1.0,0.5,0.6,0.8,1.0,0.4,0.4,0.4,0.5,1.0,0.6,
dkpw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.4,1.0,1.0,0.5,
kw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.4,1.0,1.0,0.5,
djp,0.8,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.6,0.8,0.9,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.6,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.8,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,1.0,0.8,1.0,0.6,0.6,1.0,0.8,1.0,1.0,0.6,0.9,1.0,1.0,0.4,1.0,1.0,0.5,
dk,0.8,1.0,0.7,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.7,0.8,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.9,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,1.0,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.9,1.0,1.0,0.4,1.0,1.0,0.5,
djks,0.6,0.4,0.5,0.6,0.4,0.5,0.5,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.5,0.6,0.4,0.8,0.5,0.6,0.5,0.5,0.9,0.6,0.6,0.9,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.8,0.9,0.5,0.4,1.0,0.7,1.0,0.6,0.6,1.0,0.6,1.0,1.0,0.6,0.5,1.0,1.0,0.5,0.4,0.6,1.0,0.5,1.0,0.5,1.0,0.5,0.7,1.0,0.9,0.9,0.6,0.6,0.6,0.6,0.5,0.4,0.4,0.9,0.4,0.4,0.6,1.0,0.4,0.6,0.6,1.0,0.6,0.4,0.8,1.0,0.8,0.8,0.8,0.6,0.6,0.4,0.8,1.0,1.0,0.6,0.8,0.8,0.8,0.4,1.0,1.0,0.6,
dj,0.8,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.6,0.8,0.9,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.8,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,0.8,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.9,0.8,0.8,0.4,1.0,1.0,0.5,
jk,0.8,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.7,0.8,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.9,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,0.9,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.8,0.9,0.9,0.4,1.0,1.0,0.5,
djkw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.9,0.6,1.0,1.0,0.7,0.6,1.0,1.0,0.8,1.0,0.9,1.0,0.6,0.6,0.4,0.8,1.0,0.5,
js,0.6,0.4,0.5,0.6,0.4,0.5,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.5,0.6,0.4,0.8,0.5,0.6,0.5,0.5,0.9,0.6,0.6,0.9,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.7,0.5,0.4,1.0,0.7,1.0,0.6,0.6,1.0,0.6,1.0,1.0,0.6,0.5,1.0,1.0,0.5,0.4,0.6,1.0,0.5,1.0,0.5,1.0,0.5,0.8,1.0,0.7,0.9,0.6,0.6,0.6,0.6,0.5,0.4,0.4,0.9,0.4,0.4,0.6,1.0,0.4,0.6,0.6,1.0,0.6,0.4,0.8,1.0,0.6,0.8,0.8,0.6,0.6,0.4,0.8,1.0,1.0,0.6,0.8,0.6,0.6,0.4,1.0,1.0,0.6,
djkp,0.8,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.6,0.8,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.6,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.8,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,1.0,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.9,1.0,1.0,0.4,1.0,1.0,0.5,
jks,0.6,0.4,0.5,0.6,0.4,0.5,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,0.5,0.6,0.4,0.8,0.5,0.6,0.5,0.5,0.9,0.6,0.6,0.9,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.8,0.9,0.5,0.6,1.0,0.7,1.0,0.6,0.6,1.0,0.6,1.0,1.0,0.6,0.5,1.0,1.0,0.5,0.4,0.6,1.0,0.5,1.0,0.5,1.0,0.5,0.7,1.0,0.9,0.9,0.6,0.6,0.6,0.6,0.5,0.4,0.4,0.9,0.4,0.4,0.6,1.0,0.4,0.6,0.6,1.0,0.6,0.4,0.8,1.0,0.8,0.8,0.8,0.6,0.6,0.4,0.8,1.0,1.0,0.6,0.8,0.8,0.8,0.4,1.0,1.0,0.6,
pw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.9,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.9,1.0,0.9,0.9,0.4,1.0,1.0,0.5,
djw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.9,0.6,1.0,1.0,0.7,0.6,1.0,1.0,0.8,1.0,0.9,1.0,0.6,0.6,0.4,0.8,1.0,0.5,
dpws,1.0,0.8,1.0,0.6,0.4,1.0,0.6,0.7,1.0,0.4,0.7,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,0.8,0.4,0.6,1.0,0.4,0.5,0.6,1.0,1.0,0.6,1.0,0.8,0.7,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,1.0,0.6,0.5,0.9,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.5,0.4,0.8,0.7,1.0,0.4,0.6,1.0,1.0,0.6,0.8,1.0,1.0,0.4,1.0,1.0,0.7,0.6,0.4,1.0,1.0,1.0,0.8,1.0,0.4,0.4,0.4,1.0,1.0,0.6,
kws,1.0,1.0,1.0,0.6,0.4,1.0,0.6,0.8,1.0,0.4,0.8,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,1.0,0.4,0.6,1.0,0.4,0.6,0.6,1.0,1.0,0.7,1.0,0.8,0.8,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,0.6,0.6,0.6,0.9,1.0,1.0,1.0,1.0,0.6,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.6,0.4,0.9,0.8,1.0,0.4,0.6,1.0,1.0,0.6,0.9,1.0,0.6,0.4,1.0,1.0,0.7,0.6,0.4,1.0,1.0,0.8,0.8,1.0,0.4,0.4,0.4,1.0,1.0,0.6,
dkw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.4,1.0,1.0,0.5,
jpws,1.0,0.9,1.0,0.6,0.4,1.0,0.6,1.0,1.0,0.4,1.0,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,0.9,0.4,0.6,1.0,0.4,0.5,0.6,1.0,1.0,0.7,1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,1.0,0.6,0.5,0.9,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.5,0.4,0.8,1.0,1.0,0.4,0.6,1.0,1.0,0.6,0.8,1.0,1.0,0.4,1.0,1.0,0.7,0.6,0.4,1.0,1.0,1.0,0.8,1.0,0.4,0.4,0.4,1.0,1.0,0.6,
k,0.8,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.7,0.8,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.9,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,1.0,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.8,1.0,1.0,0.4,1.0,1.0,0.5,
djs,0.6,0.4,0.5,0.6,0.4,0.5,0.5,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.4,0.6,0.4,0.8,0.5,0.6,0.5,0.5,0.9,0.6,0.6,0.9,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.7,0.5,0.4,1.0,0.7,1.0,0.6,0.6,1.0,0.6,1.0,1.0,0.6,0.5,1.0,1.0,0.5,0.4,0.6,1.0,0.5,1.0,0.5,1.0,0.5,0.8,1.0,0.7,0.9,0.6,0.6,0.6,0.6,0.5,0.4,0.4,0.9,0.4,0.4,0.6,1.0,0.4,0.6,0.6,1.0,0.6,0.4,0.8,1.0,0.6,0.8,0.8,0.6,0.6,0.4,0.8,1.0,1.0,0.6,0.8,0.6,0.6,0.4,1.0,1.0,0.6,
djk,0.8,1.0,0.7,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.7,0.8,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.9,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,0.9,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.9,0.9,0.9,0.4,1.0,1.0,0.5,
jws,1.0,0.9,1.0,0.6,0.4,1.0,0.6,1.0,1.0,0.4,1.0,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,0.9,0.4,0.6,1.0,0.4,0.5,0.6,1.0,1.0,0.7,1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,0.5,0.6,0.5,0.9,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.5,0.4,0.9,1.0,1.0,0.4,0.6,1.0,0.9,0.6,0.9,1.0,0.5,0.4,1.0,1.0,0.7,0.6,0.4,1.0,0.5,0.6,0.8,1.0,0.4,0.4,0.4,0.5,1.0,0.6,
jw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.9,0.6,1.0,1.0,0.7,0.6,1.0,1.0,0.8,1.0,0.9,1.0,0.6,0.6,0.4,0.8,1.0,0.5,
jkp,0.8,1.0,0.7,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.7,0.8,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.9,0.8,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,1.0,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.8,1.0,1.0,0.4,1.0,1.0,0.5,
dw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.9,1.0,0.6,0.6,0.4,1.0,1.0,0.5,
kp,0.8,1.0,0.7,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.7,0.8,1.0,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.7,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.9,0.8,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,1.0,0.8,1.0,0.6,0.6,1.0,0.9,1.0,1.0,0.6,0.8,1.0,1.0,0.4,1.0,1.0,0.5,
dpw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.9,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.9,1.0,0.9,0.9,0.4,1.0,1.0,0.5,
dp,0.8,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6,0.5,1.0,1.0,0.6,0.4,0.8,1.0,0.7,0.6,0.8,0.9,0.6,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.5,1.0,0.6,0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.8,0.9,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.7,1.0,0.9,1.0,1.0,0.8,1.0,0.6,0.6,1.0,0.8,1.0,1.0,0.6,0.9,1.0,1.0,0.4,1.0,1.0,0.5,
jkpws,1.0,0.9,1.0,0.6,0.4,1.0,0.6,1.0,1.0,0.4,1.0,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,0.9,0.4,0.6,1.0,0.4,0.6,0.6,1.0,1.0,0.7,1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,1.0,0.6,0.5,0.9,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.6,0.4,0.9,1.0,1.0,0.4,0.6,1.0,1.0,0.6,0.9,1.0,1.0,0.4,1.0,1.0,0.7,0.6,0.4,1.0,1.0,1.0,0.8,1.0,0.4,0.4,0.4,1.0,1.0,0.6,
pws,1.0,0.8,1.0,0.6,0.4,1.0,0.6,1.0,1.0,0.4,1.0,0.6,0.6,0.4,1.0,0.8,0.4,1.0,0.4,0.6,1.0,1.0,1.0,0.8,0.6,0.9,1.0,0.4,0.4,0.8,0.4,0.6,1.0,0.4,0.5,0.6,1.0,1.0,0.6,1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,0.4,0.4,1.0,1.0,0.6,0.5,0.9,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.7,0.6,0.8,1.0,0.4,0.4,0.5,0.4,0.8,1.0,1.0,0.4,0.6,1.0,1.0,0.6,0.8,1.0,1.0,0.4,1.0,1.0,0.7,0.6,0.4,1.0,1.0,1.0,0.8,1.0,0.4,0.4,0.4,1.0,1.0,0.6,
jkw,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,0.5,1.0,1.0,0.8,0.4,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.6,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.9,0.6,1.0,1.0,0.7,0.6,1.0,1.0,0.8,1.0,0.9,1.0,0.6,0.6,0.4,0.8,1.0,0.5,
