lmjkm_0.0,0.811
lmjkm_0.1,0.811
lmjkm_0.2,0.811
lmjkm_0.3,0.811
lmjkm_0.4,0.811
lmjkm_0.5,0.811
lmjkm_0.6,0.811
lmjkm_0.7,0.811
lmjkm_0.8,0.811
lmjkm_0.9,0.811
lmjkm_1.0,0.811
